Log Name,Source,Date,Event ID,Task,Level,Opcode,Keyword,User,User Name,Computer,Description
1868,System,Service,2017-07-18T09:40:15.245,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
1869,System,Service,2017-07-18T09:40:54.926,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
1870,System,Service,2017-07-18T09:42:57.336,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
1871,System,Service,2017-07-18T10:57:38.392,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
1872,System,Microsoft-Windows-Winlogon,2017-07-18T10:57:40.806,7002,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,User Logoff Notification for Customer Experience Improvement Program
1873,System,Microsoft-Windows-Kernel-General,2017-07-18T10:57:41.851,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages.
1874,System,Microsoft-Windows-Kernel-Power,2017-07-18T10:57:48.661,42,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system is entering sleep.
1875,System,EventLog,2017-07-18T17:29:35.702,6013,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The system uptime is 521527 seconds.
1876,System,Microsoft-Windows-Kernel-Power,2017-07-18T10:57:54.434,107,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system has resumed from sleep.
1877,System,Microsoft-Windows-Kernel-General,2017-07-18T17:29:35.499,1,N/A,Information,Info,Time,N/A,N/A,DESKTOP-OGCJR0S,The system time has changed to ?2017?-?07?-?18T22:29:35.500000000Z from ?2017?-?07?-?18T15:57:54.434515100Z.
1878,System,Microsoft-Windows-Kernel-Boot,2017-07-18T17:29:36.100,30,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The firmware reported boot metrics.
1879,System,Microsoft-Windows-Kernel-Boot,2017-07-18T17:29:36.100,25,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The boot menu policy was 0x1.
1880,System,Microsoft-Windows-Kernel-Boot,2017-07-18T17:29:36.100,27,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The boot type was 0x1.
1881,System,Microsoft-Windows-Kernel-Boot,2017-07-18T17:29:36.101,18,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,There are 0x1 boot options on this system.
1882,System,Microsoft-Windows-Kernel-Boot,2017-07-18T17:29:36.101,32,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The bootmgr spent 0 ms waiting for user input.
1883,System,Microsoft-Windows-Power-Troubleshooter,2017-07-18T17:29:38.105,1,N/A,Information,Info,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,The system has returned from a low power state.
1884,System,Microsoft-Windows-DNS-Client,2017-07-18T17:29:38.455,1014,N/A,Warning,Info,N/A,S-1-5-20,NT,DESKTOP-OGCJR0S,Name resolution for the name wpad timed out after none of the configured DNS servers responded.
1885,System,Microsoft-Windows-Winlogon,2017-07-18T17:29:46.682,7001,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,User Logon Notification for Customer Experience Improvement Program
1886,System,Microsoft-Windows-DistributedCOM,2017-07-18T17:29:52.369,10016,N/A,Error,Info,Classic,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID
1887,System,Microsoft-Windows-DistributedCOM,2017-07-18T17:29:52.541,10016,N/A,Error,Info,Classic,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID
1888,System,Service,2017-07-18T17:31:52.783,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
1889,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:33:01.690,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
1890,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:33:01.690,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: Definition Update for Windows Defender - KB2267602 (Definition 1.247.1034.0)
1891,System,Service,2017-07-18T17:33:13.260,7045,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,A service was installed in the system.
1892,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:33:15.017,19,Windows,Information,Installation,"Installation,Success",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Successful: Windows successfully installed the following update: Definition Update for Windows Defender - KB2267602 (Definition 1.247.1034.0)
1893,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:33:31.052,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
1894,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:33:31.052,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
1895,System,Microsoft-Windows-Kernel-General,2017-07-18T17:33:51.628,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\microsoft.windowscommunicationsapps_17.8241.41275.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
1896,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:33:57.166,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: Mail and Calendar
1897,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:33:57.166,19,Windows,Information,Installation,"Installation,Success",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Successful: Windows successfully installed the following update: Mail and Calendar
1898,System,Microsoft-Windows-Kernel-General,2017-07-18T17:33:59.458,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Office.OneNote_17.8366.57611.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
1899,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:34:04.805,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: OneNote
1900,System,Microsoft-Windows-WindowsUpdateClient,2017-07-18T17:34:04.805,19,Windows,Information,Installation,"Installation,Success",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Successful: Windows successfully installed the following update: OneNote
1901,System,Microsoft-Windows-Kernel-General,2017-07-18T19:48:58.433,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages.
1902,System,Service,2017-07-18T19:48:59.045,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Windows Modules Installer service was changed from demand start to auto start.
1903,System,Microsoft-Windows-Time-Service,2017-07-18T19:48:59.123,158,N/A,Information,Info,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well.
1904,System,Microsoft-Windows-Time-Service,2017-07-18T19:49:00.701,37,N/A,Information,Info,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,"The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->13.65.245.138:123)."
1905,System,Microsoft-Windows-Kernel-General,2017-07-18T19:49:12.568,15,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Hive \??\C:\WINDOWS\System32\SMI\Store\Machine\SCHEMA.DAT was reorganized with a starting size of 12480512 bytes and an ending size of 11771904 bytes.
1906,System,Service,2017-07-18T19:49:12.903,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Windows Modules Installer service was changed from auto start to demand start.
1907,System,Microsoft-Windows-UserModePowerService,2017-07-18T19:49:13.038,22,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,Reapply power settings upon completion of the provisioning engine's turn 5
1908,System,Microsoft-Windows-Kernel-General,2017-07-18T19:49:13.321,16,N/A,Information,Info,N/A,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The access history in hive \??\C:\Users\joshu\AppData\Local\Packages\34366pdfviewer.documentreadereditor_paafd5e9n5y7a\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.
1909,System,Microsoft-Windows-Time-Service,2017-07-18T19:49:15.174,35,N/A,Information,Info,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,"The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->13.65.245.138:123)."
1910,System,Microsoft-Windows-Kernel-General,2017-07-18T19:49:15.173,1,N/A,Information,Info,Time,S-1-5-19,NT,DESKTOP-OGCJR0S,The system time has changed to ?2017?-?07?-?19T00:49:15.174000000Z from ?2017?-?07?-?19T00:49:15.175037200Z.
1911,System,Microsoft-Windows-Kernel-Power,2017-07-18T20:16:52.374,42,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system is entering sleep.
1912,System,EventLog,2017-07-21T13:10:03.695,6013,N/A,Information,N/A,Classic,N/A,N/A,DESKTOP-OGCJR0S,The system uptime is 765155 seconds.
1913,System,Microsoft-Windows-Kernel-Power,2017-07-18T20:16:54.136,107,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system has resumed from sleep.
1914,System,Microsoft-Windows-Kernel-Power,2017-07-18T20:16:54.136,137,N/A,Error,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,The system firmware has changed the processor's memory type range registers (MTRRs) across a sleep state transition (S4). This can result in reduced resume performance.
1915,System,Microsoft-Windows-Kernel-General,2017-07-21T13:10:03.500,1,N/A,Information,Info,Time,N/A,N/A,DESKTOP-OGCJR0S,The system time has changed to ?2017?-?07?-?21T18:10:03.500000000Z from ?2017?-?07?-?19T01:16:54.136401100Z.
1916,System,Microsoft-Windows-Kernel-Power,2017-07-21T13:10:03.583,131,N/A,Information,Info,N/A,N/A,N/A,DESKTOP-OGCJR0S,"Firmware S3 times. ResumeCount: 0, FullResume: 0, AverageResume: 0"
1917,System,Microsoft-Windows-DNS-Client,2017-07-21T13:10:05.604,1014,N/A,Warning,Info,N/A,S-1-5-20,NT,DESKTOP-OGCJR0S,Name resolution for the name wpad timed out after none of the configured DNS servers responded.
1918,System,Microsoft-Windows-Kernel-General,2017-07-21T13:10:10.146,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \Device\HarddiskVolume5\Boot\BCD was cleared updating 23 keys and creating 8 modified pages.
1919,System,Microsoft-Windows-Power-Troubleshooter,2017-07-21T13:10:10.261,1,N/A,Information,Info,N/A,S-1-5-19,NT,DESKTOP-OGCJR0S,The system has returned from a low power state.
1920,System,Microsoft-Windows-Kernel-General,2017-07-21T13:10:10.448,16,N/A,Information,Info,N/A,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The access history in hive \??\C:\Users\joshu\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Settings\settings.dat was cleared updating 239 keys and creating 47 modified pages.
1921,System,Service,2017-07-21T13:10:10.660,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
1922,System,Microsoft-Windows-DNS-Client,2017-07-21T13:10:11.847,1014,N/A,Warning,Info,N/A,S-1-5-20,NT,DESKTOP-OGCJR0S,Name resolution for the name wpad timed out after none of the configured DNS servers responded.
1923,System,Microsoft-Windows-DNS-Client,2017-07-21T13:10:15.068,1014,N/A,Warning,Info,N/A,S-1-5-20,NT,DESKTOP-OGCJR0S,Name resolution for the name wpad timed out after none of the configured DNS servers responded.
1924,System,Microsoft-Windows-DistributedCOM,2017-07-21T13:10:16.713,10016,N/A,Error,Info,Classic,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID
1925,System,Microsoft-Windows-DistributedCOM,2017-07-21T13:10:16.782,10016,N/A,Error,Info,Classic,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID
1926,System,Microsoft-Windows-Kernel-General,2017-07-21T13:10:18.060,16,N/A,Information,Info,N/A,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The access history in hive \??\C:\Users\joshu\AppData\Local\Packages\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
1927,System,Microsoft-Windows-DistributedCOM,2017-07-21T13:10:21.966,10016,N/A,Error,Info,Classic,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID
1928,System,Microsoft-Windows-Kernel-General,2017-07-21T13:10:57.125,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \SystemRoot\System32\config\DRIVERS was cleared updating 595 keys and creating 71 modified pages.
1929,System,Service,2017-07-21T13:12:43.804,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
1930,System,Service,2017-07-21T13:13:03.904,7040,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
1931,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:13:20.914,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
1932,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:13:20.914,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
1933,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:13:20.914,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
1934,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:13:32.078,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
1935,System,Microsoft-Windows-Kernel-General,2017-07-21T13:13:32.383,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Reader_6.4.9926.18751_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
1936,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:13:46.646,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: Definition Update for Windows Defender - KB2267602 (Definition 1.249.28.0)
1937,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:13:46.646,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: Reader
1938,System,Service,2017-07-21T13:14:20.648,7045,N/A,Information,N/A,Classic,S-1-5-18,NT,DESKTOP-OGCJR0S,A service was installed in the system.
1939,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:14:55.005,19,Windows,Information,Installation,"Installation,Success",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Successful: Windows successfully installed the following update: Reader
1940,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:14:55.005,44,Windows,Information,Download,"Download,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Windows Update started downloading an update.
1941,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:14:55.030,19,Windows,Information,Installation,"Installation,Success",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Successful: Windows successfully installed the following update: Definition Update for Windows Defender - KB2267602 (Definition 1.249.28.0)
1942,System,Microsoft-Windows-Kernel-General,2017-07-21T13:14:55.708,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsStore_11706.1001.25.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
1943,System,Microsoft-Windows-Kernel-General,2017-07-21T13:14:56.683,16,N/A,Information,Info,N/A,S-1-5-18,NT,DESKTOP-OGCJR0S,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneVideo_10.17062.12911.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
1944,System,Microsoft-Windows-Kernel-General,2017-07-21T13:14:59.605,16,N/A,Information,Info,N/A,S-1-5-21-3654634270-3195840133-2774193163-1001,DESKTOP-OGCJR0S\joshu,DESKTOP-OGCJR0S,The access history in hive \??\C:\Users\joshu\AppData\Local\Packages\Microsoft.WindowsStore_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 19 keys and creating 2 modified pages.
1945,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:15:01.737,43,Windows,Information,Installation,"Installation,Started",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Started: Windows has started installing the following update: Store
1946,System,Microsoft-Windows-WindowsUpdateClient,2017-07-21T13:15:01.737,19,Windows,Information,Installation,"Installation,Success",S-1-5-18,NT,DESKTOP-OGCJR0S,Installation Successful: Windows successfully installed the following update: Store
